city_ch;date;district;area;xiaoqu;price;sale
苏州;20201222;高新;阳山生态区;见山独栋;26667;0
苏州;20201222;高新;阳山生态区;合晋世家;39779;3
苏州;20201222;工业园区;白塘;中央景城;57217;119
苏州;20201222;工业园区;白塘;白塘壹号;45936;117
苏州;20201222;工业园区;白塘;绿地华尔道;57097;59
苏州;20201222;工业园区;白塘;白塘景苑一二期;45486;112
苏州;20201222;工业园区;白塘;翡翠国际;52328;38
苏州;20201222;工业园区;白塘;紫荆苑;46571;12
苏州;20201222;工业园区;白塘;白塘景苑三期;45850;0
苏州;20201222;工业园区;白塘;星虹国际;0;0
苏州;20201222;工业园区;白塘;星堤坊;0;0
苏州;20201222;工业园区;车坊;东方文荟苑;23276;58
苏州;20201222;工业园区;车坊;淞泽家园（八区）;21697;57
苏州;20201222;工业园区;车坊;中锐星奕湾;38368;9
苏州;20201222;工业园区;车坊;淞泽家园（二区）;22477;14
苏州;20201222;工业园区;车坊;淞泽家园（三区）;23817;18
苏州;20201222;工业园区;车坊;淞泽家园（六区）;22644;18
苏州;20201222;工业园区;车坊;淞泽家园（九区）;24452;43
苏州;20201222;工业园区;车坊;淞泽家园（四区）;23874;18
苏州;20201222;工业园区;车坊;淞泽家园（七区）;24744;25
苏州;20201222;工业园区;车坊;淞泽家园（一区）;24724;11
苏州;20201222;工业园区;车坊;淞泽家园（五区）;24692;7
苏州;20201222;工业园区;车坊;鸿顺花苑;26246;4
苏州;20201222;工业园区;车坊;南澳花园;0;1
苏州;20201222;工业园区;车坊;鸿海花苑;25728;1
苏州;20201222;工业园区;东环;东港新村;31257;194
苏州;20201222;工业园区;东环;东港二村;36845;160
苏州;20201222;工业园区;东环;徐家浜二村;25244;67
苏州;20201222;工业园区;东环;夏园新村;23120;42
苏州;20201222;工业园区;东环;苏安新村;28034;184
苏州;20201222;工业园区;东环;新馨花园;58985;47
苏州;20201222;工业园区;东环;贵都花园;41580;28
苏州;20201222;工业园区;东环;徐家浜新村;26787;39
苏州;20201222;工业园区;东环;东方花园(工业园区);38275;47
苏州;20201222;工业园区;东环;万科金域缇香;44527;10
苏州;20201222;工业园区;东环;富华苑;26574;57
苏州;20201222;工业园区;东环;风华苑;25368;8
苏州;20201222;工业园区;东环;夏家桥118号;28536;14
苏州;20201222;工业园区;东环;绿城花园;41253;10
苏州;20201222;工业园区;东环;韶山花园;47621;30
苏州;20201222;工业园区;东环;仁文公寓;23120;18
苏州;20201222;工业园区;东环;宏葑四村;26848;40
苏州;20201222;工业园区;东环;华庭苑;40418;9
苏州;20201222;工业园区;东环;新苏苑二区;28290;26
苏州;20201222;工业园区;东环;商旅新悦城;34776;17
苏州;20201222;工业园区;东环;新苏苑一区;28341;14
苏州;20201222;工业园区;东环;徐家浜8号小区;27806;8
苏州;20201222;工业园区;东环;夏家桥129号;24874;8
苏州;20201222;工业园区;东环;书香苑（园区）;27230;7
苏州;20201222;工业园区;东环;新苏安新村;27473;10
苏州;20201222;工业园区;东环;宜家公寓;61081;5
苏州;20201222;工业园区;东环;夏家桥100号;23923;6
苏州;20201222;工业园区;东环;东淳苑;35195;8
苏州;20201222;工业园区;东环;一斗山路;31428;18
苏州;20201222;工业园区;东环;金湖阁;32569;7
苏州;20201222;工业园区;东环;三星苑;36997;6
苏州;20201222;工业园区;东环;娄门路130号;26382;5
苏州;20201222;工业园区;东环;东环路222号;28467;4
苏州;20201222;工业园区;东环;娄门下塘43-1号;27975;4
苏州;20201222;工业园区;东环;娄门路166号;26651;10
苏州;20201222;工业园区;东环;东港怡乐花园;0;0
苏州;20201222;工业园区;东环;东环路221号;30769;1
苏州;20201222;工业园区;东环;东环路223号;29006;1
苏州;20201222;工业园区;东环;高林花园;0;0
苏州;20201222;工业园区;东环;娄门路散盘;29627;1
苏州;20201222;工业园区;东环;苏安路2号小区;28288;1
苏州;20201222;工业园区;东环;娄门路144号;31496;1
苏州;20201222;工业园区;东环;星东环商务大厦;0;1
苏州;20201222;工业园区;东环;官渎上浜27号;27675;1
苏州;20201222;工业园区;东环;贵都邻里中心;0;0
苏州;20201222;工业园区;东环;楼盘回收站;0;0
苏州;20201222;工业园区;东环;万宝商业广场;0;0
苏州;20201222;工业园区;东环;现代创展大厦;0;0
苏州;20201222;工业园区;东沙湖;九龙仓风华里;49097;101
苏州;20201222;工业园区;东沙湖;九龙仓年华里;47505;92
苏州;20201222;工业园区;东沙湖;九龙仓繁华里;47860;85
苏州;20201222;工业园区;东沙湖;太阳星辰花园湖邑;39428;137
苏州;20201222;工业园区;东沙湖;榭雨苑;38364;96
苏州;20201222;工业园区;东沙湖;九龙仓时代上城;52062;68
苏州;20201222;工业园区;东沙湖;万科玲珑东区;55283;46
苏州;20201222;工业园区;东沙湖;左岸香颂;36771;72
苏州;20201222;工业园区;东沙湖;苏州铂悦府;65062;30
苏州;20201222;工业园区;东沙湖;钟南花苑;35128;91
苏州;20201222;工业园区;东沙湖;太阳城缘邑;42201;97
苏州;20201222;工业园区;东沙湖;汀兰家园;29773;59
苏州;20201222;工业园区;东沙湖;太阳星辰花园天邑;46120;78
苏州;20201222;工业园区;东沙湖;太阳星辰花园泊朗峰;42962;59
苏州;20201222;工业园区;东沙湖;璞墅;48801;22
苏州;20201222;工业园区;东沙湖;雅戈尔天宸;39453;9
苏州;20201222;工业园区;东沙湖;璞缇墅;48919;8
苏州;20201222;工业园区;独墅湖高教区;建屋海德公园;42483;115
苏州;20201222;工业园区;独墅湖高教区;翰林缘;34602;114
苏州;20201222;工业园区;独墅湖高教区;月亮湾3号美颂花园一期;51563;34
苏州;20201222;工业园区;独墅湖高教区;铂悦犀湖;60776;35
苏州;20201222;工业园区;独墅湖高教区;中新星湖公馆;40387;50
苏州;20201222;工业园区;独墅湖高教区;月亮湾3号美颂花园三期;51236;7
苏州;20201222;工业园区;独墅湖高教区;建屋紫宸庭;35766;25
苏州;20201222;工业园区;独墅湖高教区;月亮湾3号美颂花园二期;50664;46
苏州;20201222;工业园区;独墅湖高教区;半月湾;49331;8
苏州;20201222;工业园区;独墅湖高教区;菁英公寓;0;0
苏州;20201222;工业园区;独墅湖高教区;星湖国际广场;0;0
苏州;20201222;工业园区;独墅湖高教区;中新大厦;0;0
苏州;20201222;工业园区;湖东CBD;湖畔天城;41858;82
苏州;20201222;工业园区;湖东CBD;东湖林语;41071;101
苏州;20201222;工业园区;湖东CBD;第五元素;41946;114
苏州;20201222;工业园区;湖东CBD;枫情水岸;46075;70
苏州;20201222;工业园区;湖东CBD;澳韵花园;46374;68
苏州;20201222;工业园区;湖东CBD;自由水岸花园;44882;87
苏州;20201222;工业园区;湖东CBD;欧洲城;43833;40
苏州;20201222;工业园区;湖东CBD;南山巴黎印象;43167;34
苏州;20201222;工业园区;湖东CBD;伊顿花园;49291;50
苏州;20201222;工业园区;湖东CBD;东湖大郡二期;42429;32
苏州;20201222;工业园区;湖东CBD;金湖湾花园;52744;26
苏州;20201222;工业园区;湖东CBD;东湖大郡三期;44316;31
苏州;20201222;工业园区;湖东CBD;东城郡;47856;24
苏州;20201222;工业园区;湖东CBD;丰隆城市中心;36278;216
苏州;20201222;工业园区;湖东CBD;东湖春之韵;43386;42
苏州;20201222;工业园区;湖东CBD;朗诗国际街区;50029;32
苏州;20201222;工业园区;湖东CBD;合景领汇;42720;64
苏州;20201222;工业园区;湖东CBD;诚品居所;51437;26
苏州;20201222;工业园区;湖东CBD;东湖大郡一期西区;43491;18
苏州;20201222;工业园区;湖东CBD;乐嘉大厦;42730;98
苏州;20201222;工业园区;湖东CBD;丰隆城市中心公寓楼;26591;29
苏州;20201222;工业园区;湖东CBD;兆润云顶汇;43310;35
苏州;20201222;工业园区;湖东CBD;金鸡湖花园;79217;11
苏州;20201222;工业园区;湖东CBD;东湖大郡一期东区;42997;18
苏州;20201222;工业园区;湖东CBD;晋合公寓;57085;46
苏州;20201222;工业园区;湖东CBD;万科中粮逸庭;56415;20
苏州;20201222;工业园区;湖东CBD;中海半岛华府;63208;5
苏州;20201222;工业园区;湖东CBD;金匙望湖;51278;58
苏州;20201222;工业园区;湖东CBD;德邑;52102;3
苏州;20201222;工业园区;湖东CBD;金鸡湖壹号;94947;1
苏州;20201222;工业园区;湖东CBD;圆融公馆;54643;23
苏州;20201222;工业园区;湖东CBD;万科见滨园;51885;2
苏州;20201222;工业园区;湖东CBD;建屋康帝庄园;0;0
苏州;20201222;工业园区;湖东CBD;协鑫广场;54409;40
苏州;20201222;工业园区;湖东CBD;圆融天玺;63065;4
苏州;20201222;工业园区;湖东CBD;九龙仓苏州国际金融中心;71186;24
苏州;20201222;工业园区;湖东CBD;圆融星座;0;0
苏州;20201222;工业园区;湖东CBD;商旅大厦;0;0
苏州;20201222;工业园区;湖东CBD;晋合广场;23404;1
苏州;20201222;工业园区;湖东CBD;旺敦道;0;0
苏州;20201222;工业园区;湖东CBD;方洲路散盘;0;0
苏州;20201222;工业园区;湖东CBD;金鸡湖商业广场;0;0
苏州;20201222;工业园区;湖东CBD;圆融时代广场;0;0
苏州;20201222;工业园区;湖东CBD;建屋大厦;0;0
苏州;20201222;工业园区;湖东CBD;金湖湾商业街;0;0
苏州;20201222;工业园区;湖东CBD;圆融大厦;0;0
苏州;20201222;工业园区;湖西CBD;湖左岸;56984;53
苏州;20201222;工业园区;湖西CBD;加城花园;58165;46
苏州;20201222;工业园区;湖西CBD;都市花园西区;45807;47
苏州;20201222;工业园区;湖西CBD;中茵皇冠国际;62015;31
苏州;20201222;工业园区;湖西CBD;新城花园（工业园区）;39253;71
苏州;20201222;工业园区;湖西CBD;新加花园;47401;69
苏州;20201222;工业园区;湖西CBD;师惠花苑;63493;42
苏州;20201222;工业园区;湖西CBD;中天湖畔花园;52958;35
苏州;20201222;工业园区;湖西CBD;苏州中心;61708;153
苏州;20201222;工业园区;湖西CBD;天域东区;65933;35
苏州;20201222;工业园区;湖西CBD;都市花园东区;51056;50
苏州;20201222;工业园区;湖西CBD;四季新家园;57247;30
苏州;20201222;工业园区;湖西CBD;映象花苑;65080;20
苏州;20201222;工业园区;湖西CBD;环球188;55091;54
苏州;20201222;工业园区;湖西CBD;东方之门;53574;71
苏州;20201222;工业园区;湖西CBD;天域西区;55930;34
苏州;20201222;工业园区;湖西CBD;馨湖园;55968;15
苏州;20201222;工业园区;湖西CBD;星海人家;47384;20
苏州;20201222;工业园区;湖西CBD;馨都广场;64732;26
苏州;20201222;工业园区;湖西CBD;铂金公寓;48434;56
苏州;20201222;工业园区;湖西CBD;天翔花园;44638;17
苏州;20201222;工业园区;湖西CBD;翠湖雅居;67225;2
苏州;20201222;工业园区;湖西CBD;加城湖滨公寓;49360;21
苏州;20201222;工业园区;湖西CBD;苏悦广场;70843;20
苏州;20201222;工业园区;湖西CBD;万杨香樟公寓;41070;11
苏州;20201222;工业园区;湖西CBD;苏州凤凰文化广场;48421;49
苏州;20201222;工业园区;湖西CBD;沁苑;58305;3
苏州;20201222;工业园区;湖西CBD;白领公寓;55422;1
苏州;20201222;工业园区;湖西CBD;春晓别墅;101109;2
苏州;20201222;工业园区;湖西CBD;澜韵园;94193;1
苏州;20201222;工业园区;湖西CBD;晋园;87841;0
苏州;20201222;工业园区;湖西CBD;董事汇云尚公馆;50989;13
苏州;20201222;工业园区;湖西CBD;宏海国际广场;27445;24
苏州;20201222;工业园区;湖西CBD;苏信大厦;36617;3
苏州;20201222;工业园区;湖西CBD;恒宇广场;0;0
苏州;20201222;工业园区;湖西CBD;明天翔国际大厦;0;0
苏州;20201222;工业园区;湖西CBD;中天湖畔生活广场;0;0
苏州;20201222;工业园区;湖西CBD;苏雅路商铺;0;0
苏州;20201222;工业园区;湖西CBD;星海国际广场;0;0
苏州;20201222;工业园区;湖西CBD;世纪金融大厦;0;0
苏州;20201222;工业园区;湖西CBD;中银惠龙大厦;0;0
苏州;20201222;工业园区;湖西CBD;加城大厦;0;0
苏州;20201222;工业园区;跨塘;金锦苑;31288;88
苏州;20201222;工业园区;跨塘;置地新唯花园;28590;62
苏州;20201222;工业园区;跨塘;星海云顶花园;28032;60
苏州;20201222;工业园区;跨塘;昂内天骄花园;26119;36
苏州;20201222;工业园区;跨塘;临芳苑四区;21975;34
苏州;20201222;工业园区;跨塘;双友新和城;34656;27
苏州;20201222;工业园区;跨塘;张泾新村二区;23249;39
苏州;20201222;工业园区;跨塘;临芳苑二区;25375;9
苏州;20201222;工业园区;跨塘;张泾新村一区;24232;21
苏州;20201222;工业园区;跨塘;锦泽苑（园区）;28030;13
苏州;20201222;工业园区;跨塘;张泾新村三区;24219;15
苏州;20201222;工业园区;跨塘;高浜一村;23412;19
苏州;20201222;工业园区;跨塘;临芳苑三区;23536;8
苏州;20201222;工业园区;跨塘;临芳苑一区;25433;8
苏州;20201222;工业园区;跨塘;新娄花园;21620;7
苏州;20201222;工业园区;跨塘;高浜二村;23428;14
苏州;20201222;工业园区;跨塘;古娄一村一区;22643;6
苏州;20201222;工业园区;跨塘;泾园新村南区;24368;8
苏州;20201222;工业园区;跨塘;泾园二村北区;24352;14
苏州;20201222;工业园区;跨塘;古娄二村三区;22878;8
苏州;20201222;工业园区;跨塘;古娄二村一区;24070;12
苏州;20201222;工业园区;跨塘;东园映象;21772;13
苏州;20201222;工业园区;跨塘;泾园新村;25578;10
苏州;20201222;工业园区;跨塘;古娄二村四区;23734;4
苏州;20201222;工业园区;跨塘;启园新村;21549;20
苏州;20201222;工业园区;跨塘;泾园二村南区;24513;8
苏州;20201222;工业园区;跨塘;大丰收商业广场;9841;8
苏州;20201222;工业园区;跨塘;日兴花园;27815;2
苏州;20201222;工业园区;跨塘;高浜三村;24775;5
苏州;20201222;工业园区;跨塘;古娄二村五区;23052;6
苏州;20201222;工业园区;跨塘;怡苑公寓;20389;13
苏州;20201222;工业园区;跨塘;逸苑别墅;25161;1
苏州;20201222;工业园区;跨塘;晶汇大厦;10178;1
苏州;20201222;工业园区;跨塘;古娄一村三区;22314;7
苏州;20201222;工业园区;跨塘;古娄一村四区;20672;3
苏州;20201222;工业园区;跨塘;古娄一村二区;22396;1
苏州;20201222;工业园区;跨塘;古娄二村二区;20948;2
苏州;20201222;工业园区;跨塘;青青家园;0;0
苏州;20201222;工业园区;跨塘;A+公寓;0;0
苏州;20201222;工业园区;跨塘;创苑;0;0
苏州;20201222;工业园区;跨塘;启园新邨;0;0
苏州;20201222;工业园区;跨塘;锦丰泰盛商业广场;0;0
苏州;20201222;工业园区;跨塘;星海时代花园;0;0
苏州;20201222;工业园区;玲珑;海尚壹品;55953;137
苏州;20201222;工业园区;玲珑;中海湖滨一号;70984;60
苏州;20201222;工业园区;玲珑;雅戈尔YAKR公馆;59367;126
苏州;20201222;工业园区;玲珑;中海星湖国际;62354;58
苏州;20201222;工业园区;玲珑;和风雅致;73529;42
苏州;20201222;工业园区;玲珑;雅戈尔潇邦西区;65413;45
苏州;20201222;工业园区;玲珑;雅戈尔伯爵;64204;33
苏州;20201222;工业园区;玲珑;玲珑湾花园七八区;79355;28
苏州;20201222;工业园区;玲珑;雅戈尔潇邦东区;69665;34
苏州;20201222;工业园区;玲珑;雅戈尔风尚;70941;22
苏州;20201222;工业园区;玲珑;玲珑湾花园二区;58327;25
苏州;20201222;工业园区;玲珑;玲珑湾花园六区;58611;30
苏州;20201222;工业园区;玲珑;玲珑湾花园四区;76530;11
苏州;20201222;工业园区;玲珑;玲珑湾花园三区;63455;34
苏州;20201222;工业园区;玲珑;玲珑湾花园十一区;71209;24
苏州;20201222;工业园区;玲珑;玲珑湾花园九、十区;86322;4
苏州;20201222;工业园区;玲珑;玲珑湾花园五区;71181;15
苏州;20201222;工业园区;玲珑;玲珑湾花园一区;66482;3
苏州;20201222;工业园区;玲珑;中锐星汇生活广场;41990;32
苏州;20201222;工业园区;玲珑;玲珑湾邻里中心;0;0
苏州;20201222;工业园区;娄葑;悦湖;35824;75
苏州;20201222;工业园区;娄葑;群星苑一区;25348;39
苏州;20201222;工业园区;娄葑;苏都花园;60356;26
苏州;20201222;工业园区;娄葑;优山美地;32526;30
苏州;20201222;工业园区;娄葑;欧洲花园;27767;12
苏州;20201222;工业园区;娄葑;群星苑三区;25866;25
苏州;20201222;工业园区;娄葑;栖霞栖庭;31566;27
苏州;20201222;工业园区;娄葑;金益二村;26888;9
苏州;20201222;工业园区;娄葑;新华苑;23936;26
苏州;20201222;工业园区;娄葑;独墅苑西区;29009;10
苏州;20201222;工业园区;娄葑;群星苑四区;24167;16
苏州;20201222;工业园区;娄葑;通园新村;26612;15
苏州;20201222;工业园区;娄葑;怡葑庭;28940;15
苏州;20201222;工业园区;娄葑;恒润后街酒店式公寓;22926;25
苏州;20201222;工业园区;娄葑;尚品;24778;7
苏州;20201222;工业园区;娄葑;金益三村;26437;17
苏州;20201222;工业园区;娄葑;东振小区;24852;21
苏州;20201222;工业园区;娄葑;莱茵花园;37099;11
苏州;20201222;工业园区;娄葑;昂内天骄美地;33555;13
苏州;20201222;工业园区;娄葑;金益一村;28274;17
苏州;20201222;工业园区;娄葑;韵动汇;30706;14
苏州;20201222;工业园区;娄葑;金益四村;25377;32
